"","index","ActivityName","angle.tBodyAccJerkMean..gravityMean.","angle.tBodyGyroMean.gravityMean.","angle.tBodyGyroJerkMean.gravityMean.","angle.X.gravityMean.","angle.Y.gravityMean.","angle.Z.gravityMean."
"3916",3916,"WALKING",-0.31911272,-0.96624866,-0.9683928,-0.77973311,0.20805858,0.12713559
"3917",3917,"WALKING",-0.031856399,-0.44825934,-0.61723634,-0.79865025,0.20503076,0.11041559
"3918",3918,"WALKING",0.5282742,0.30543262,0.74125505,-0.75006567,0.2165606,0.14803446
"3919",3919,"WALKING",-0.53079087,0.84409112,-0.56964325,-0.7330239,0.22059217,0.16057518
"3920",3920,"WALKING",0.43138743,0.082539507,-0.89632591,-0.74934018,0.21629562,0.14900747
"3921",3921,"WALKING",0.32663097,-0.81623475,0.32056672,-0.7577013,0.2169331,0.14004796
"3922",3922,"WALKING",-0.42227581,0.52027544,0.63343416,-0.75626694,0.22148349,0.13651858
"3923",3923,"WALKING",0.21196466,0.58906231,-0.34326441,-0.75741703,0.21979462,0.13722064
"3924",3924,"WALKING",-0.67734858,-0.67380836,-0.65307096,-0.75463562,0.21636592,0.1437194
"3925",3925,"WALKING",0.66596199,-0.37211993,0.41018881,-0.74255916,0.22036917,0.15157828
"3926",3926,"WALKING",0.022336116,0.77546638,0.47737749,-0.74873881,0.22358071,0.14198843
"3927",3927,"WALKING",-0.42777277,0.58943203,-0.89469319,-0.7631719,0.22037522,0.13048795
"3928",3928,"WALKING",0.012936623,0.85842291,0.78607318,-0.76683871,0.21492914,0.13287186
"3929",3929,"WALKING_DOWNSTAIRS",0.64964637,0.97607849,-0.15975369,-0.77602252,0.21325742,0.12512023
"3930",3930,"WALKING_DOWNSTAIRS",-0.18973612,0.86901867,0.23729535,-0.7300748,0.22918818,0.15489673
"3931",3931,"WALKING_DOWNSTAIRS",-0.86199429,0.90853003,-0.62975277,-0.71014,0.22841166,0.17490958
"3932",3932,"WALKING_DOWNSTAIRS",-0.049715071,0.41258725,0.35883639,-0.74463904,0.20635999,0.16242812
"3933",3933,"WALKING_DOWNSTAIRS",0.55815678,-0.19702256,-0.5050538,-0.77729648,0.2005257,0.13724949
"3934",3934,"WALKING_DOWNSTAIRS",-0.016753724,-0.92820356,-0.55562878,-0.78263367,0.20126102,0.13135287
"3935",3935,"WALKING_DOWNSTAIRS",0.53625151,0.81281212,0.067802623,-0.72371086,0.22862871,0.16174843
"3936",3936,"WALKING_DOWNSTAIRS",-0.55860292,0.96517434,0.056948268,-0.7087945,0.23905496,0.16580667
"3937",3937,"WALKING_DOWNSTAIRS",-0.51679152,0.9391661,-0.24179435,-0.72671132,0.22664967,0.16079218
"3938",3938,"WALKING_DOWNSTAIRS",-0.82039759,0.67228136,-0.24811145,-0.75656375,0.20773958,0.15023176
"3939",3939,"WALKING_DOWNSTAIRS",-0.82008707,0.35106346,0.19391711,-0.7293494,0.20864749,0.17424914
"3940",3940,"WALKING_DOWNSTAIRS",0.81851095,-0.86321091,-0.25572059,-0.66865152,0.22840894,0.21209286
"3941",3941,"WALKING_UPSTAIRS",-0.21858355,0.8122916,-0.69181688,-0.7040589,0.27368537,0.12498489
"3942",3942,"WALKING_UPSTAIRS",0.38405288,-0.019059315,-0.51347473,-0.59838021,0.32699414,0.17540286
"3943",3943,"WALKING_UPSTAIRS",0.95669248,-0.80372999,0.34833973,-0.55655757,0.33906998,0.20696481
"3944",3944,"WALKING_UPSTAIRS",0.44294708,-0.81513941,0.1975744,-0.563507,0.32877555,0.21271643
"3945",3945,"WALKING_UPSTAIRS",-0.65015161,-0.73886017,-0.52349046,-0.5770638,0.31858499,0.21090039
"3946",3946,"WALKING_UPSTAIRS",0.10142105,-0.416561,0.38782308,-0.56999109,0.32481078,0.21073747
"3947",3947,"WALKING_UPSTAIRS",0.063471649,0.83086853,0.45560718,-0.54244631,0.33653578,0.22542933
"3948",3948,"WALKING_UPSTAIRS",-0.55987489,-0.97099303,-0.56340242,-0.58420731,0.32650722,0.19283141
"3949",3949,"WALKING_UPSTAIRS",0.90231313,-0.94885245,-0.14562954,-0.47667231,0.35541917,0.2697595
"3950",3950,"WALKING_UPSTAIRS",0.177111,-0.87955736,0.71493622,-0.4352998,0.35954573,0.30426701
"3951",3951,"WALKING_UPSTAIRS",-0.20510829,-0.67187967,0.4065972,-0.43500545,0.35944251,0.30463872
"3952",3952,"WALKING_UPSTAIRS",0.61880523,0.6244389,0.17824532,-0.45147096,0.35364058,0.29539532
"3953",3953,"WALKING_UPSTAIRS",-0.50862742,0.89413196,0.14020434,-0.46150327,0.35498629,0.28468815
"3954",3954,"WALKING_DOWNSTAIRS",0.50697161,0.88981367,0.58849087,-0.62743528,0.25501988,0.22707237
"3955",3955,"WALKING_DOWNSTAIRS",0.65422337,0.93102433,0.37868619,-0.62477621,0.23959163,0.24134644
"3956",3956,"WALKING_DOWNSTAIRS",-0.9351245,0.95475306,-0.73478879,-0.60532686,0.23497245,0.26066238
"3957",3957,"WALKING_DOWNSTAIRS",-0.80250425,0.90927376,-0.62145426,-0.61888123,0.23388898,0.25022164
"3958",3958,"WALKING_DOWNSTAIRS",0.97975882,-0.88167931,-0.94367548,-0.61901439,0.2327294,0.25088204
"3959",3959,"WALKING_DOWNSTAIRS",0.61360818,-0.91113397,0.75393702,-0.59542781,0.23651299,0.26775601
"3960",3960,"WALKING_UPSTAIRS",0.66576891,-0.8969514,-0.18835766,-0.44391397,0.34968568,0.30617389
"3961",3961,"WALKING_UPSTAIRS",-0.44594853,-0.87414828,-0.53875587,-0.32462514,0.38595909,0.37568795
"3962",3962,"WALKING_UPSTAIRS",-0.46792376,-0.7370497,0.58798654,-0.29464649,0.39802077,0.38957218
"3963",3963,"WALKING_UPSTAIRS",0.67293569,-0.66570641,0.27127251,-0.31126203,0.37793596,0.39393463
"3964",3964,"WALKING_UPSTAIRS",-0.76636552,0.71247435,-0.21350227,-0.33512335,0.35815891,0.39127861
"3965",3965,"WALKING_UPSTAIRS",0.32478776,0.95120681,0.35337097,-0.32861171,0.36015328,0.39491271
"3966",3966,"STANDING",-0.2891052,-0.58834916,0.051690448,-0.65810681,0.30664791,0.13013893
"3967",3967,"STANDING",0.28472368,-0.52561129,0.83428706,-0.63111275,0.31077664,0.15974302
"3968",3968,"STANDING",0.057763856,0.62887058,-0.73436661,-0.63252105,0.30559366,0.1659042
"3969",3969,"STANDING",0.18432456,-0.017362843,-0.9371701,-0.64108769,0.30413298,0.15756878
"3970",3970,"STANDING",-0.017790216,-0.24128964,0.81946107,-0.64342979,0.30637553,0.15099485
"3971",3971,"STANDING",0.064342076,0.46755408,0.44235267,-0.6460118,0.30736292,0.14591749
"3972",3972,"STANDING",-0.57073865,0.47038017,-0.42099949,-0.65076475,0.30234805,0.14801906
"3973",3973,"STANDING",-0.62770553,-0.89709887,-0.78373666,-0.65279788,0.2996345,0.1497939
"3974",3974,"STANDING",0.24704557,-0.69162695,-0.24865675,-0.65453213,0.29812217,0.14998783
"3975",3975,"STANDING",0.23779854,-0.6635551,0.86397614,-0.65345757,0.29827675,0.15111519
"3976",3976,"STANDING",-0.053721523,0.6499985,-0.14740227,-0.65132421,0.29927956,0.15224462
"3977",3977,"STANDING",0.096550004,0.71341699,-0.15953735,-0.6504996,0.2996647,0.15268448
"3978",3978,"STANDING",0.75081921,0.51134607,0.25190555,-0.65161908,0.29883843,0.15256505
"3979",3979,"STANDING",-0.21321176,-0.06683007,0.67711212,-0.65594557,0.29680489,0.15027486
"3980",3980,"STANDING",-0.45937852,-0.31629683,-0.67044875,-0.65718765,0.29637043,0.14937851
"3981",3981,"STANDING",0.18500781,-0.52328037,-0.25594869,-0.65523894,0.29769897,0.14975725
"3982",3982,"STANDING",0.3801564,-0.5427126,0.17387891,-0.654702,0.29831231,0.14946577
"3983",3983,"STANDING",-0.063635828,0.062671659,0.57620649,-0.65303131,0.29880197,0.15082572
"3984",3984,"STANDING",-0.57487983,-0.43253543,0.7193712,-0.65206677,0.29904252,0.15167467
"3985",3985,"STANDING",-0.46779177,-0.80000837,0.76356807,-0.65319336,0.29864219,0.15087265
"3986",3986,"STANDING",0.11075816,0.72155337,0.32629203,-0.65378553,0.29852726,0.15029819
"3987",3987,"STANDING",-0.27404474,0.37531364,-0.55309332,-0.65377977,0.29823475,0.15077087
"3988",3988,"STANDING",-0.37172008,-0.48395871,-0.12422193,-0.65444267,0.29795776,0.15036414
"3989",3989,"STANDING",0.18264826,-0.12491881,0.72741957,-0.61088232,0.32411913,0.164249
"3990",3990,"STANDING",-0.19701166,-0.2174235,-0.10679149,-0.61224164,0.31599976,0.17499873
"3991",3991,"STANDING",-0.069153023,0.21082753,-0.20437136,-0.61114884,0.31563025,0.1768335
"3992",3992,"STANDING",0.65097085,0.35184828,0.20641745,-0.60167914,0.31948306,0.1824653
"3993",3993,"STANDING",0.06850408,0.21809967,0.13603772,-0.58201212,0.32756875,0.19387592
"3994",3994,"STANDING",-0.29755376,-0.30064834,-0.98511609,-0.57766526,0.32933383,0.19639978
"3995",3995,"STANDING",-0.20516476,0.0297801,0.2068227,-0.58022804,0.32996975,0.19259897
"3996",3996,"STANDING",0.072063035,0.36716216,0.24723754,-0.57698003,0.33512058,0.18907098
"3997",3997,"STANDING",0.30970099,0.61220901,-0.69225474,-0.58453302,0.33177182,0.18499579
"3998",3998,"STANDING",-0.023096201,-0.48171644,0.19617664,-0.59404249,0.32437259,0.1844512
"3999",3999,"STANDING",-0.40309268,-0.48517857,0.81974775,-0.59538995,0.32291502,0.18494653
"4000",4000,"STANDING",0.028142466,0.28235606,0.5615362,-0.59496672,0.32342524,0.18471755
"4001",4001,"STANDING",0.16719047,0.37626143,-0.74942315,-0.59387113,0.32319792,0.18631391
"4002",4002,"STANDING",-0.24371238,-0.024083206,-0.88741842,-0.58964333,0.32465003,0.18916984
"4003",4003,"STANDING",-0.019702295,-0.4413536,-0.077546891,-0.58823535,0.32498789,0.19031915
"4004",4004,"STANDING",0.033047589,-0.81787715,0.82773559,-0.59075137,0.3234851,0.18951212
"4005",4005,"STANDING",0.1134039,0.42032716,0.007323902,-0.59200702,0.32286341,0.18893133
"4006",4006,"STANDING",0.25951632,0.24254386,-0.56978713,-0.58920961,0.32378362,0.19086496
"4007",4007,"STANDING",-0.17946151,-0.102839,0.76341142,-0.58712373,0.32454218,0.19220272
"4008",4008,"STANDING",0.30556253,-0.0039415286,-0.023321998,-0.58710257,0.32464548,0.19208542
"4009",4009,"STANDING",-0.66347264,0.13494842,0.29672954,-0.58735556,0.32446136,0.19204944
"4010",4010,"STANDING",-0.53838951,-0.3242101,0.56096745,-0.58989172,0.32314152,0.19096776
"4011",4011,"SITTING",0.10808782,-0.12318639,0.053740768,-0.73313361,0.13613272,0.20674253
"4012",4012,"SITTING",-0.22769721,-0.01816573,0.36642789,-0.73271183,0.12462076,0.20938005
"4013",4013,"SITTING",0.031185268,0.040546556,0.19217089,-0.7321424,0.12156229,0.21027566
"4014",4014,"SITTING",0.51016671,0.144962,-0.24668295,-0.73431668,0.11859545,0.20911935
"4015",4015,"SITTING",-0.15029421,0.43363802,-0.20578709,-0.73327137,0.11760602,0.21000173
"4016",4016,"SITTING",-0.0084987214,0.14598301,0.36273803,-0.73602802,0.11663817,0.20813092
"4017",4017,"SITTING",0.44029907,0.23178395,-0.041599168,-0.73897185,0.11616704,0.20606289
"4018",4018,"SITTING",-0.47558935,0.43171803,-0.16442448,-0.7385352,0.11593296,0.20640572
"4019",4019,"SITTING",-0.46690807,0.13100441,0.012840089,-0.73800741,0.11563192,0.20682163
"4020",4020,"SITTING",0.3167086,-0.42510054,-0.44078178,-0.73895029,0.11512115,0.20619989
"4021",4021,"SITTING",0.17007005,-0.27784376,0.35257585,-0.74015513,0.11415225,0.20543792
"4022",4022,"SITTING",-0.19147517,0.528603,0.76923315,-0.74346843,0.11211584,0.20325803
"4023",4023,"SITTING",0.039165062,0.12577438,0.045171658,-0.74649625,0.11009916,0.20126087
"4024",4024,"SITTING",-0.25010865,-0.37298374,-0.15771465,-0.74439344,0.10897238,0.20286517
"4025",4025,"SITTING",-0.18840091,-0.12938332,0.33590439,-0.74232074,0.10816577,0.20441598
"4026",4026,"SITTING",0.33672668,0.30885387,-0.039444858,-0.74610808,0.10836057,0.20167826
"4027",4027,"SITTING",0.40352737,0.091442461,-0.38449773,-0.74978242,0.10933985,0.19895926
"4028",4028,"SITTING",-0.34600487,-0.34968125,0.11507478,-0.74894824,0.10914245,0.19957528
"4029",4029,"SITTING",-0.68796246,0.024481124,-0.086903924,-0.74952072,0.10827946,0.19923
"4030",4030,"SITTING",0.7899528,0.26156705,-0.067381194,-0.75331077,0.10774139,0.19654387
"4031",4031,"SITTING",0.32448397,0.30720194,0.17799839,-0.7537801,0.10707184,0.19625331
"4032",4032,"SITTING",-0.52906191,-0.25149193,-0.22715587,-0.75158129,0.10599897,0.19790278
"4033",4033,"SITTING",-0.16050688,-0.26034851,-0.24104783,-0.75147113,0.1054177,0.19801616
"4034",4034,"SITTING",0.17702003,-0.37839082,0.49789261,-0.92663711,0.14085746,0.04697273
"4035",4035,"SITTING",-0.050284576,-0.42605881,0.58076273,-0.92834129,0.14046062,0.045311439
"4036",4036,"SITTING",0.11844399,-0.47370529,0.36110889,-0.92967629,0.12795794,0.058791296
"4037",4037,"SITTING",-0.14777433,-0.65852823,0.37445993,-0.93149908,0.12672538,0.058140875
"4038",4038,"SITTING",0.45265329,0.38075654,0.35818191,-0.93677037,0.12452927,0.055129298
"4039",4039,"SITTING",0.082399354,0.38768383,-0.040052415,-0.94019647,0.12304026,0.053221901
"4040",4040,"SITTING",-0.32497695,0.26369475,-0.33763226,-0.94115645,0.12021809,0.054514414
"4041",4041,"SITTING",-0.51783046,0.38210973,-0.19177438,-0.93488682,0.11936532,0.060349884
"4042",4042,"SITTING",0.83651396,0.078896196,-0.46686398,-0.93008696,0.11955416,0.064159882
"4043",4043,"SITTING",0.10175469,-0.17292039,0.22404811,-0.93333217,0.11859852,0.062053597
"4044",4044,"SITTING",-0.61984652,-0.04964971,0.43823343,-0.93769839,0.11734044,0.059203867
"4045",4045,"SITTING",0.19846702,0.18879302,0.46415567,-0.93871758,0.11459564,0.059792048
"4046",4046,"SITTING",-0.75492448,-0.033228829,-0.44287827,-0.93558057,0.1128302,0.062994931
"4047",4047,"SITTING",-0.67327625,-0.34463367,-0.3005088,-0.93368541,0.11315842,0.064319314
"4048",4048,"SITTING",0.40788627,0.26152891,-0.38847285,-0.93344824,0.11389259,0.064206533
"4049",4049,"SITTING",0.60337156,-0.21955672,-0.29200236,-0.93374265,0.11387048,0.063988532
"4050",4050,"SITTING",-0.17545204,-0.37541481,0.42722687,-0.93280173,0.11271125,0.065166899
"4051",4051,"SITTING",-0.048406356,0.27818301,0.27330163,-0.93275442,0.11106216,0.065787552
"4052",4052,"SITTING",0.39833122,0.18773867,-0.44500286,-0.93188048,0.11074597,0.066548385
"4053",4053,"SITTING",0.12290115,-0.10145835,-0.14134406,-0.93097087,0.11055111,0.06729226
"4054",4054,"SITTING",-0.13772492,-0.051848191,0.1438427,-0.93259663,0.10871392,0.066620766
"4055",4055,"SITTING",0.063135847,0.014397564,0.027141744,-0.93299154,0.10854696,0.066373621
"4056",4056,"SITTING",0.10660607,-0.2752981,0.24217341,-0.93199321,0.10930343,0.066903197
"4057",4057,"SITTING",-0.041927395,-0.037258119,-0.24930723,-0.93294759,0.10839193,0.066448322
"4058",4058,"LAYING",0.38922384,0.24077493,-0.1061879,0.24882838,-0.42471507,-0.50493046
"4059",4059,"LAYING",-0.21443155,0.20099015,0.055669818,0.31483816,-0.39267068,-0.56528271
"4060",4060,"LAYING",-0.52313508,0.22316604,-0.1971143,0.31687118,-0.39735237,-0.56124053
"4061",4061,"LAYING",0.19287299,0.18974233,-0.3124681,0.32665833,-0.39252266,-0.56976178
"4062",4062,"LAYING",0.17007467,0.12680403,0.015395277,0.33142565,-0.38998708,-0.57405574
"4063",4063,"LAYING",0.69950295,0.10391236,-0.056535794,0.33367428,-0.38921866,-0.57563362
"4064",4064,"LAYING",-0.12279045,0.2956136,-0.40397602,0.33473609,-0.38893873,-0.5762917
"4065",4065,"LAYING",-0.33531055,-0.36976659,0.44040284,0.3324596,-0.38974125,-0.57467203
"4066",4066,"LAYING",0.22832771,0.69062616,0.055317146,0.33369994,-0.38837628,-0.57650449
"4067",4067,"LAYING",0.15471642,-0.37891483,-0.34214963,0.33387026,-0.38772115,-0.57723429
"4068",4068,"LAYING",-0.38405435,0.10990237,0.44356478,0.33441307,-0.38757573,-0.5775731
"4069",4069,"LAYING",-0.12274747,0.40336545,-0.56475897,0.34029628,-0.38556785,-0.5816637
"4070",4070,"LAYING",0.059098279,-0.43532277,-0.92152786,0.3378279,-0.38645316,-0.57990871
"4071",4071,"LAYING",0.22423608,0.43623611,0.33265835,0.33860085,-0.38489069,-0.58177287
"4072",4072,"LAYING",-0.2150023,0.4009584,-0.30790712,0.33936117,-0.38411658,-0.58282583
"4073",4073,"LAYING",-0.22969934,-0.41531068,0.44051596,0.33426072,-0.38668787,-0.57842764
"4074",4074,"LAYING",0.079863117,0.088937729,0.22070702,0.33786886,-0.38537092,-0.58102926
"4075",4075,"LAYING",0.51736657,0.47637896,-0.68205593,0.33926763,-0.38437111,-0.58253357
"4076",4076,"LAYING",0.1691738,0.27499574,0.39774185,0.33925052,-0.3837383,-0.58317423
"4077",4077,"LAYING",0.19704996,0.20130719,-0.28366385,0.3331891,-0.37431001,-0.59067591
"4078",4078,"LAYING",-0.16568261,0.13039368,-0.14971617,0.41062461,-0.34589221,-0.64332098
"4079",4079,"LAYING",0.00040677146,0.10446931,-0.20105233,0.39312596,-0.34237705,-0.64215938
"4080",4080,"LAYING",0.15927817,-0.0063827423,0.18721482,0.4003656,-0.34466077,-0.64184724
"4081",4081,"LAYING",-0.04344439,-0.16017805,0.053758927,0.40459482,-0.34199486,-0.64570459
"4082",4082,"LAYING",-0.2266222,-0.093414028,-0.301427,0.40765736,-0.34135045,-0.64717502
"4083",4083,"LAYING",0.1142308,-0.065593339,0.39286953,0.40786461,-0.34141129,-0.6471677
"4084",4084,"LAYING",-0.022138914,0.0012727204,0.35101924,0.40749864,-0.34116967,-0.64731726
"4085",4085,"LAYING",-0.17900448,-0.13056109,-0.17492717,0.40829801,-0.34131914,-0.64737571
"4086",4086,"LAYING",0.35350097,0.31783784,-0.34030105,0.4089212,-0.34153867,-0.64731571
"4087",4087,"LAYING",-0.29436896,0.16157984,0.47774806,0.40718342,-0.34136499,-0.64703499
"4088",4088,"LAYING",0.11688975,-0.47767826,-0.098106159,0.40706214,-0.34049945,-0.64788439
"4089",4089,"LAYING",-0.01256518,0.34685875,-0.78895019,0.40732983,-0.34064928,-0.64780265
"4090",4090,"LAYING",-0.11545832,-0.44544698,0.16913355,0.40455237,-0.34207386,-0.64561279
"4091",4091,"LAYING",0.19739768,0.42899371,0.42965268,0.40627951,-0.34177285,-0.64637998
"4092",4092,"LAYING",0.13404743,0.61631548,-0.2071717,0.41130312,-0.34037356,-0.64912401
"4093",4093,"LAYING",-0.40692117,0.64962619,-0.29914599,0.40937211,-0.3405519,-0.64843921
"4094",4094,"LAYING",-0.2995918,0.5726062,0.37092831,0.40747645,-0.34100998,-0.64747405
"4095",4095,"LAYING",-0.17462088,-0.5001494,0.087427048,0.40781574,-0.34121593,-0.64735383
"4096",4096,"LAYING",0.49780553,0.18032805,0.30637496,0.40978202,-0.34071349,-0.64838177
"4097",4097,"LAYING",0.50966421,0.38988416,-0.35279069,0.41354005,-0.34003874,-0.65004203
"4098",4098,"LAYING",-0.085633128,-0.48190064,-0.045240701,0.40943525,-0.34133825,-0.64765454
"4099",4099,"LAYING",0.11193983,0.39843116,-0.13668401,0.40841459,-0.34145314,-0.64726985
"4100",4100,"LAYING",-0.29364354,0.88002226,-0.81321555,0.40979754,-0.34098209,-0.64811214
"4101",4101,"LAYING",0.37066367,-0.55329647,-0.2746058,0.40952211,-0.34111212,-0.64790767
"4102",4102,"WALKING",0.23257329,0.80468667,-0.34233166,-0.58189642,0.32847654,0.19275728
"4103",4103,"WALKING",0.20639286,-0.7273255,-0.7073421,-0.56362044,0.34488772,0.19063442
"4104",4104,"WALKING",-0.88045643,-0.70329879,0.13751585,-0.56226482,0.34686337,0.18931483
"4105",4105,"WALKING",0.61267038,-0.91270627,0.80720226,-0.56741958,0.34384074,0.18762996
"4106",4106,"WALKING",0.15239478,0.92381899,-0.19970085,-0.57475182,0.34014613,0.18431163
"4107",4107,"WALKING",-0.74843853,0.56666738,-0.5883091,-0.58214228,0.33668724,0.18054564
"4108",4108,"WALKING",0.37035922,-0.89996507,-0.96439816,-0.58015512,0.33810538,0.18081629
"4109",4109,"WALKING",0.15333354,-0.45535457,0.73089788,-0.5781606,0.33880282,0.18219475
"4110",4110,"WALKING",0.49852229,0.85455553,0.56815478,-0.58001598,0.3376274,0.18171521
"4111",4111,"WALKING",-0.49282278,0.72737897,-0.43626288,-0.57166367,0.34402422,0.182165
"4112",4112,"WALKING",-0.37550917,0.26439782,-0.52588779,-0.55893033,0.35115521,0.18684074
"4113",4113,"WALKING",0.46732643,-0.90354786,0.28998259,-0.5646715,0.3460988,0.18755412
"4114",4114,"WALKING",-0.2560741,-0.40007242,0.86577275,-0.57693261,0.33864084,0.18393461
"4115",4115,"WALKING",-0.012643447,-0.10473069,0.52498197,-0.58111608,0.33667938,0.18181093
"4116",4116,"WALKING",-0.42330668,0.91653739,-0.36841294,-0.57729323,0.33281541,0.19199794
"4117",4117,"WALKING",-0.83965787,0.89981099,-0.5621298,-0.56277493,0.34530703,0.19102403
"4118",4118,"WALKING",0.47936972,-0.7764756,-0.80737377,-0.56144801,0.34706272,0.19000074
"4119",4119,"WALKING",-0.072019556,-0.60405673,0.58971041,-0.55738053,0.34841998,0.19285687
"4120",4120,"WALKING",0.41420616,0.67201206,0.86835336,-0.55503218,0.34918575,0.19452333
"4121",4121,"WALKING",-0.77830346,0.63541935,-0.32880271,-0.55536792,0.35090055,0.19156894
"4122",4122,"WALKING",-0.39409616,-0.19719102,-0.76757156,-0.5596482,0.34746326,0.19156486
"4123",4123,"WALKING",0.36860155,-0.96683483,0.29200132,-0.56354448,0.34470115,0.19100139
"4124",4124,"WALKING",0.77885242,-0.56333586,0.67515555,-0.56151057,0.3487934,0.18730574
"4125",4125,"WALKING",-0.063477122,0.89123253,-0.11468825,-0.56115174,0.34786339,0.18915469
"4126",4126,"WALKING",-0.40364584,0.76652446,-0.56960056,-0.55904394,0.34766301,0.19199145
"4127",4127,"WALKING",0.35565337,-0.84360852,-0.80739178,-0.5580311,0.35023319,0.18935262
"4128",4128,"WALKING",-0.11951398,-0.62240246,0.55144558,-0.559322,0.35029105,0.18768974
"4129",4129,"WALKING_DOWNSTAIRS",-0.38991699,0.86024497,-0.1210039,-0.56856838,0.34553514,0.18364932
"4130",4130,"WALKING_DOWNSTAIRS",0.050645289,0.98569784,-0.31772522,-0.58928769,0.34024002,0.16577344
"4131",4131,"WALKING_DOWNSTAIRS",0.70536934,0.94474792,-0.16139176,-0.60079075,0.33244995,0.1636885
"4132",4132,"WALKING_DOWNSTAIRS",-0.81120922,-0.89320093,0.38714065,-0.60522424,0.3285024,0.16442456
"4133",4133,"WALKING_DOWNSTAIRS",-0.4228022,0.95499321,-0.0052599949,-0.62005376,0.31904104,0.16066733
"4134",4134,"WALKING_DOWNSTAIRS",-0.82606304,-0.7616871,-0.67858751,-0.62644896,0.31894532,0.15242826
"4135",4135,"WALKING_DOWNSTAIRS",0.39758151,-0.98710401,0.094127416,-0.6068652,0.33577703,0.14955352
"4136",4136,"WALKING_DOWNSTAIRS",-0.33627572,0.96089115,-0.49190539,-0.54433311,0.36919582,0.17603848
"4137",4137,"WALKING_DOWNSTAIRS",-0.022845149,0.88453623,0.68990842,-0.59183444,0.3492615,0.14565902
"4138",4138,"WALKING_DOWNSTAIRS",0.20118016,0.93347679,0.45497525,-0.59458178,0.34153505,0.15633554
